Assigned to,animation_url,image,Moto Name,Top Chassis,Side Cart,Pattern,Color,Number Plate,Top Chassis is Correct?,Side Cart in Metadata is Correct?,Pattern # is Correct?,Color # is Correct?,Number Plate is Correct?,Any Other Animation Issues?,Any Other Image Issues?
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_UQGZ87Q48GUQ3.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_UQGZ87Q48GUQ3.jpeg,Moto,Sport,None,Pattern 5,Color 0,WW-866,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_G6RBIUBB3ZEEO.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_G6RBIUBB3ZEEO.jpeg,Moto,Sport,None,Pattern 1,Color 1,WW-867,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_0TNHVRQHJF07L.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_0TNHVRQHJF07L.jpeg,Moto,Sport,None,Pattern 5,Color 0,WW-868,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_0UHJOE96EQAWF.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_0UHJOE96EQAWF.jpeg,Moto,Sport,None,Pattern 0,Color 6,WW-869,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_ZERSPE3XFYGJQ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_ZERSPE3XFYGJQ.jpeg,Moto,Sport,None,Pattern 0,Color 7,WW-870,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_C15J5RMAC6BR5.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_C15J5RMAC6BR5.jpeg,Moto,Sport,None,Pattern 1,Color 1,WW-871,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_RU7A3BLWY0CTS.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_RU7A3BLWY0CTS.jpeg,Moto,Sport,None,Pattern 3,Color 1,WW-872,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_9SO6HCORT1908.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_9SO6HCORT1908.jpeg,Moto,Sport,None,Pattern 4,Color 3,WW-873,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_N7PW536LJZUK4.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_N7PW536LJZUK4.jpeg,Moto,Sport,None,Pattern 7,Color 0,WW-874,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_9M5RU4NPTZOTW.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_9M5RU4NPTZOTW.jpeg,Moto,Sport,None,Pattern 8,Color 0,WW-875,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_493E60G4HMOKA.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_493E60G4HMOKA.jpeg,Moto,Sport,None,Pattern 8,Color 4,WW-876,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_1L77FA3JPN46K.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_1L77FA3JPN46K.jpeg,Moto,Sport,None,Pattern 4,Color 2,WW-877,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_U46SPLVKREM1V.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_U46SPLVKREM1V.jpeg,Moto,Sport,None,Pattern 5,Color 9,WW-878,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_2VOCWM1ACMZTO.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_2VOCWM1ACMZTO.jpeg,Moto,Sport,None,Pattern 3,Color 3,WW-879,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_4MEVRNGBF8ADU.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_4MEVRNGBF8ADU.jpeg,Moto,Sport,None,Pattern 0,Color 5,WW-880,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_PZIVUERVO5PJI.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_PZIVUERVO5PJI.jpeg,Moto,Sport,None,Pattern 5,Color 1,WW-881,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_FFMQ1O0VGKB1M.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_FFMQ1O0VGKB1M.jpeg,Moto,Sport,None,Pattern 8,Color 1,WW-882,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_1VX63XJMJZC4G.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_1VX63XJMJZC4G.jpeg,Moto,Sport,None,Pattern 6,Color 0,WW-883,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_8QQEFM7LT6BYS.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_8QQEFM7LT6BYS.jpeg,Moto,Sport,None,Pattern 2,Color 1,WW-884,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_3OOLR5U2JCXT9.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_3OOLR5U2JCXT9.jpeg,Moto,Sport,Side Cart,Pattern 0,Color 9,WW-885,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_ONWS4K0X6D5LW.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_ONWS4K0X6D5LW.jpeg,Moto,Sport,None,Pattern 3,Color 1,WW-886,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_4IZSWYAFLTTPH.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_4IZSWYAFLTTPH.jpeg,Moto,Sport,None,Pattern 7,Color 0,WW-887,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_0TIY9TWQEUQSU.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_0TIY9TWQEUQSU.jpeg,Moto,Sport,None,Pattern 8,Color 0,WW-888,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_L495NW3IVXA1S.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_L495NW3IVXA1S.jpeg,Moto,Sport,None,Pattern 3,Color 0,WW-889,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_AO6XNHSTQVRN4.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_AO6XNHSTQVRN4.jpeg,Moto,Sport,None,Pattern 2,Color 3,WW-890,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_PWHEJ3AOIQD6X.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_PWHEJ3AOIQD6X.jpeg,Moto,Sport,None,Pattern 1,Color 0,WW-891,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_1DV54SSK57U9Y.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_1DV54SSK57U9Y.jpeg,Moto,Sport,None,Pattern 3,Color 2,WW-892,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_5ZVBD3I1C3NL0.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_5ZVBD3I1C3NL0.jpeg,Moto,Sport,None,Pattern 0,Color 1,WW-893,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_K8FPLB533JBEQ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_K8FPLB533JBEQ.jpeg,Moto,Sport,None,Pattern 4,Color 1,WW-894,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_3NFHMOQUUWR1C.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_3NFHMOQUUWR1C.jpeg,Moto,Sport,None,Pattern 0,Color 3,WW-895,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_KJF6FC5GKYTWM.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_KJF6FC5GKYTWM.jpeg,Moto,Sport,None,Pattern 4,Color 0,WW-896,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_8A9YAA89E96DE.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_8A9YAA89E96DE.jpeg,Moto,Sport,None,Pattern 8,Color 0,WW-897,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_1YYHF9K2EAA1S.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_1YYHF9K2EAA1S.jpeg,Moto,Sport,None,Pattern 1,Color 2,WW-898,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_AQHF0933DIH6A.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_AQHF0933DIH6A.jpeg,Moto,Sport,None,Pattern 0,Color 3,WW-899,,,,,,,
PanzeR Wilder,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_AVBDHSPD025BY.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_AVBDHSPD025BY.jpeg,Moto,Sport,None,Pattern 9,Color 2,WW-900,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_P9A8A6VNT8TIL.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_P9A8A6VNT8TIL.jpeg,Moto,Sport,None,Pattern 8,Color 0,WW-901,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_UEL8QGK09D2FV.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_UEL8QGK09D2FV.jpeg,Moto,Sport,None,Pattern 2,Color 5,WW-902,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_HVQS7FPDM48QA.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_HVQS7FPDM48QA.jpeg,Moto,Sport,Side Cart,Pattern 1,Color 0,WW-903,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_FMV8PBH538MET.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_FMV8PBH538MET.jpeg,Moto,Sport,None,Pattern 0,Color 1,WW-904,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_TFLT6KWH2HPX1.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_TFLT6KWH2HPX1.jpeg,Moto,Sport,None,Pattern 1,Color 4,WW-905,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_TDNN0P5D4IBUT.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_TDNN0P5D4IBUT.jpeg,Moto,Sport,None,Pattern 0,Color 0,WW-906,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_RIFYBF9H9FGYS.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_RIFYBF9H9FGYS.jpeg,Moto,Sport,None,Pattern 0,Color 2,WW-907,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_B7RM9O45ZKYJE.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_B7RM9O45ZKYJE.jpeg,Moto,Sport,None,Pattern 0,Color 0,WW-908,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_VTS9JQH7HE3RH.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_VTS9JQH7HE3RH.jpeg,Moto,Sport,None,Pattern 0,Color 1,WW-909,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_UM06831D8K7OW.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_UM06831D8K7OW.jpeg,Moto,Sport,None,Pattern 0,Color 0,WW-910,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_H2XAUTLGIH98R.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_H2XAUTLGIH98R.jpeg,Moto,Sport,None,Pattern 0,Color 2,WW-911,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_1NY8B5JJY7LZQ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_1NY8B5JJY7LZQ.jpeg,Moto,Sport,None,Pattern 7,Color 4,WW-912,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_4NXG9Q1FXVB5F.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_4NXG9Q1FXVB5F.jpeg,Moto,Sport,None,Pattern 1,Color 2,WW-913,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_T56N4OG9P6PPY.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_T56N4OG9P6PPY.jpeg,Moto,Sport,None,Pattern 2,Color 2,WW-914,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_LR3UG3B96DLV9.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_LR3UG3B96DLV9.jpeg,Moto,Sport,None,Pattern 0,Color 2,WW-915,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_K5SKFAMR8HV83.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_K5SKFAMR8HV83.jpeg,Moto,Sport,None,Pattern 4,Color 0,WW-916,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_CVKR7FVMV9EU4.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_CVKR7FVMV9EU4.jpeg,Moto,Sport,None,Pattern 0,Color 1,WW-917,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_1XP9TDDI42A7M.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_1XP9TDDI42A7M.jpeg,Moto,Sport,Side Cart,Pattern 3,Color 0,WW-918,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_7F17U05NTEQOG.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_7F17U05NTEQOG.jpeg,Moto,Sport,None,Pattern 1,Color 3,WW-919,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_HX0KXXJ44KMD6.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_HX0KXXJ44KMD6.jpeg,Moto,Sport,None,Pattern 6,Color 1,WW-920,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_KKXVZ2CCSRJGT.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_KKXVZ2CCSRJGT.jpeg,Moto,Sport,None,Pattern 7,Color 0,WW-921,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_JGTS0PI5O2Z51.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_JGTS0PI5O2Z51.jpeg,Moto,Sport,None,Pattern 7,Color 2,WW-922,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_10R4P52VBUPGM.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_10R4P52VBUPGM.jpeg,Moto,Sport,None,Pattern 1,Color 2,WW-923,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_WOK0LLSF4864E.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_WOK0LLSF4864E.jpeg,Moto,Sport,None,Pattern 0,Color 4,WW-924,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_M1NXR99PRBXFB.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_M1NXR99PRBXFB.jpeg,Moto,Sport,None,Pattern 9,Color 2,WW-925,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_70CQXXCEABC7E.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_70CQXXCEABC7E.jpeg,Moto,Sport,None,Pattern 6,Color 7,WW-926,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_LSPW7U8MYQV8K.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_LSPW7U8MYQV8K.jpeg,Moto,Sport,None,Pattern 1,Color 5,WW-927,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_OIQAA549SQMVR.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_OIQAA549SQMVR.jpeg,Moto,Sport,None,Pattern 4,Color 3,WW-928,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_VT3UIA16P1WMB.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_VT3UIA16P1WMB.jpeg,Moto,Sport,None,Pattern 4,Color 1,WW-929,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_I99NO90IYW8P7.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_I99NO90IYW8P7.jpeg,Moto,Sport,None,Pattern 1,Color 4,WW-930,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_EW4FG57RY279C.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_EW4FG57RY279C.jpeg,Moto,Sport,None,Pattern 4,Color 3,WW-931,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_8BSC87S69K84R.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_8BSC87S69K84R.jpeg,Moto,Sport,None,Pattern 4,Color 1,WW-932,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_4DY5111B7KF6O.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_4DY5111B7KF6O.jpeg,Moto,Sport,None,Pattern 0,Color 2,WW-933,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_VDQVSAUBI9N1S.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_VDQVSAUBI9N1S.jpeg,Moto,Sport,None,Pattern 4,Color 4,WW-934,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_26K1VDSFC2BLS.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_26K1VDSFC2BLS.jpeg,Moto,Sport,None,Pattern 2,Color 2,WW-935,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_POO522WE4YW51.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_POO522WE4YW51.jpeg,Moto,Sport,None,Pattern 0,Color 0,WW-936,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_OK8MGN7Y3A3BN.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_OK8MGN7Y3A3BN.jpeg,Moto,Sport,None,Pattern 7,Color 9,WW-937,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_QZJEXW6BWGCLG.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_QZJEXW6BWGCLG.jpeg,Moto,Sport,None,Pattern 1,Color 0,WW-938,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_FZCVS5YPDWYHS.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_FZCVS5YPDWYHS.jpeg,Moto,Sport,None,Pattern 2,Color 1,WW-939,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_SFEQT1KYGNQN4.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_SFEQT1KYGNQN4.jpeg,Moto,Sport,None,Pattern 6,Color 0,WW-940,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_76XR9R6QVG3VS.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_76XR9R6QVG3VS.jpeg,Moto,Sport,None,Pattern 5,Color 1,WW-941,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_SGR6LJ0WMS7ED.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_SGR6LJ0WMS7ED.jpeg,Moto,Sport,Side Cart,Pattern 1,Color 6,WW-942,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_LWYWLS20BLDHZ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_LWYWLS20BLDHZ.jpeg,Moto,Sport,None,Pattern 1,Color 2,WW-943,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_EMKQNVIHAYBAE.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_EMKQNVIHAYBAE.jpeg,Moto,Sport,None,Pattern 3,Color 4,WW-944,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_17KC36FVCV8DY.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_17KC36FVCV8DY.jpeg,Moto,Sport,None,Pattern 0,Color 5,WW-945,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_XOV9I3WD9HSP9.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_XOV9I3WD9HSP9.jpeg,Moto,Sport,Side Cart,Pattern 4,Color 0,WW-946,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_QWFIG016QWGCF.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_QWFIG016QWGCF.jpeg,Moto,Sport,None,Pattern 2,Color 5,WW-947,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_6QN49VLFCDS2V.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_6QN49VLFCDS2V.jpeg,Moto,Sport,None,Pattern 1,Color 3,WW-948,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_1CGN37AUI6YCZ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_1CGN37AUI6YCZ.jpeg,Moto,Sport,None,Pattern 3,Color 1,WW-949,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_GI06DUF476NOF.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_GI06DUF476NOF.jpeg,Moto,Sport,Side Cart,Pattern 3,Color 0,WW-950,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_BKZYVK3BE5ON8.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_BKZYVK3BE5ON8.jpeg,Moto,Sport,None,Pattern 0,Color 1,WW-951,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_WEW4SKAI095S2.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_WEW4SKAI095S2.jpeg,Moto,Sport,None,Pattern 4,Color 0,WW-952,,,,,,,
